Honolulu,0.289795133014,1.76551981101,4.81843964227,0.358795051165,10.2759005599,10.7355617854,0.798977080198,2.77214656679,619.53,1932.1,605.15154982,14.3731973289
Honolulu,0.846417337103,1.81677357011,4.19652618911,0.489891971969,16.4967833275,9.37732602964,0.78848072956,2.86970943031,705.71,2205.04,691.336540758,14.3711901794
Honolulu,0.516522378992,3.32708379799,5.68563433634,0.244198061064,8.57870615803,9.41531141734,0.709020633349,2.81387216428,566.78,1765.06,552.409683292,14.3731973289
Honolulu,0.84347370799,2.0884885024,4.30063350189,0.347210933011,12.586440133,9.29464555796,0.735563829912,3.2125007586,603.06,1879.95,588.684895598,14.3731973289
Honolulu,0.343842376947,1.74284952905,5.12946513919,0.393212096744,12.8450005955,8.91599529075,0.793936658591,3.20003518296,625.9,1952.3,611.530270825,14.3711901794
Honolulu,0.135676312906,1.56818404904,3.44214506154,0.328483970734,14.9296385561,8.49064754566,0.753693504282,2.79696514563,672.55,2100.02,658.172410125,14.3731973289
Honolulu,0.349581383677,1.75778172144,4.99090937186,0.382733506805,13.346555932,8.34970567731,0.789165853706,2.70105031152,672.99,2101.42,658.617997306,14.36918303
Honolulu,0.448951347341,1.73676994468,4.37641444767,0.457864235427,16.0989266216,8.52197983738,0.766075275363,2.851298976,704.87,2202.4,690.50357373,14.36918303
Honolulu,0.934339978647,3.271541433,5.03458592143,0.232390405244,8.50399045468,8.19848496493,0.746288211762,2.71952857183,562.87,1752.66,548.491727533,14.3731973289
Honolulu,0.342720235946,2.62427076396,3.89256856374,0.430654594373,8.79483264505,8.82776128865,0.716925820588,2.82846122781,590.35,1839.71,575.979639476,14.3752044784
Honolulu,0.936503000775,2.91027194196,5.8284745648,0.249233915132,12.7933102826,10.3851560142,0.723604676955,3.16098830458,599.26,1867.92,584.889375957,14.3731973289
Honolulu,0.621008634363,1.93312656163,4.71200199791,0.440112575953,11.0595483006,8.67619147968,0.769871019181,2.80886224789,630.02,1965.34,615.64894153,14.3731973289
Honolulu,0.917153816456,3.41063820628,4.24227494408,0.380998186717,16.6761648798,8.11052909313,0.77027969012,3.03174685849,674.06,2104.8,659.681786524,14.3731973289
Honolulu,0.0283865619522,2.34313199347,5.01899348634,0.246165603419,13.4370079577,10.4110460949,0.772779159285,2.89290566603,649.08,2025.71,634.710840012,14.36918303
Honolulu,0.294034622275,3.39665866945,4.46216176307,0.291997997858,9.13379399472,10.4445279348,0.707944785961,3.13324200401,562.64,1751.95,548.270941092,14.3731973289
Honolulu,0.643252182737,1.90463019524,5.0467800829,0.43853046775,13.8275244246,8.60781413936,0.799089577733,3.22751507673,637.1,1987.78,622.734179146,14.36918303
Honolulu,0.993988863371,2.69852300308,3.69191656906,0.315579110163,16.0391323547,10.433955387,0.744753855658,2.86379502478,662.31,2067.6,647.935947846,14.3731973289
Honolulu,0.976861179105,2.4264472662,5.65960990497,0.324780732704,15.1717327208,9.17702632086,0.714711553387,2.86801380041,668.07,2085.85,653.700481114,14.3731973289
Honolulu,1.00835407344,2.87467652245,4.5724433428,0.335076049998,10.4654861978,9.60647655642,0.778855077035,2.90613882302,592.28,1845.81,577.904495814,14.3752044784
